Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
36.0,3.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,8.2941593989392,5.0
24.0,4.8,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,27,11.27446762330337,15.0
32.0,4.9,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,3.0622640690083807,10.0
35.0,4.3,Sandstorms,High,0,Snack,motorcycle,0.0,No,Urban,39,1.0916422002911323,5.0
33.0,4.9,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,22,7.37767994869694,15.0
33.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,16,3.085852667726554,10.0
35.0,4.9,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,13.34375685333554,10.0
36.0,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,1.0916422002911323,15.0
28.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,16,8.665416267205936,5.0
33.0,4.8,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,25,4.3447394058863535,15.0
22.0,4.7,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,7.583912267618142,10.0
24.0,4.5,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,27,11.91646037992074,5.0
25.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,35,8.666933121753765,5.0
39.0,3.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,32,13.70038826425013,15.0
38.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,24,8.431241083924961,5.0
26.0,4.3,Cloudy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,36,10.90752472668506,15.0
29.0,4.5,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,2.0997971794346157,5.0
33.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,47,11.040011023013816,5.0
20.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,2.167022364934394,10.0
22.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,13.47498215850657,15.0
31.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,9.48601303444373,-1485.0
28.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,1.1119492622115985,15.0
34.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,40,14.455331161691964,15.0
33.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,6.5168597795999945,10.0
28.0,5.0,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,26,7.639075701757222,10.0
21.0,4.5,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,13,5.184089377481929,5.0
21.0,4.7,Fog,High,2,Meal,scooter,0.0,No,Metropolitian,24,0.959586535877762,5.0
31.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,14.186900500872625,5.0
23.0,5.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,43,8.953290389332953,15.0
36.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,20,1.0253188766871764,10.0
33.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,42,9.232552076330686,15.0
35.0,4.9,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,42,11.038560302925182,15.0
24.0,4.6,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,11.275461707804595,15.0
32.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,9.226054759671088,-1485.0
34.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,35,11.224662656503748,5.0
34.0,3.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,38,11.916311144382696,5.0
38.0,4.5,Cloudy,High,1,Meal,motorcycle,0.0,No,Metropolitian,27,1.0208090819744668,5.0
24.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,11.947107373584243,-1485.0
37.0,4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,24,3.110389205733389,5.0
29.0,4.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,11.5909279375016,10.0
22.0,3.1,Sunny,Low,2,Meal,motorcycle,1.0,Yes,Metropolitian,42,7.199169514877372,15.0
26.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,3.078191008394527,5.0
26.0,4.6,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,18,4.1466015063633375,15.0
36.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,5.303624830314379,15.0
37.0,4.7,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Metropolitian,25,4.015280598502748,5.0
36.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10,2.183008614646149,10.0
36.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,11.913894371728883,15.0
33.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,8.920035777353858,15.0
39.0,4.7,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,29,4.217107736751256,15.0
35.0,4.7,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,1.0505342268406628,15.0
30.0,5.0,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,4.333926122642326,15.0
30.0,4.0,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,14.084813052299175,10.0
24.0,5.0,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,10,6.32445727787296,10.0
28.0,4.9,Sunny,Low,2,Meal,motorcycle,0.0,No,Urban,23,2.1010048383526065,10.0
31.0,4.0,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,9.775281521752868,15.0
37.0,4.5,Sandstorms,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,44,7.199280089168919,5.0
26.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,14.084002585974911,5.0
38.0,4.2,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,35,12.23143629545048,15.0
24.0,5.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,6.570544113658063,10.0
32.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,2.050676304526052,5.0
29.0,4.5,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,4.082864784787139,10.0
34.0,4.8,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,25,6.5482190378779785,5.0
31.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,21,8.895591963759975,5.0
29.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,22,11.224662656503748,10.0
26.0,4.5,Sandstorms,High,2,Meal,motorcycle,0.0,No,Metropolitian,11,2.121624549403924,5.0
36.0,4.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,7.602447455655411,10.0
29.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,13,0.9892797904926506,10.0
32.0,4.5,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,7.939623190349582,15.0
22.0,4.8,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,21,1.0370152802720172,15.0
21.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,1.036830228792858,5.0
22.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,8.895591963759975,15.0
36.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,1.9081333180375564,10.0
34.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.547984007969684,15.0
38.0,4.7,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,0.9914897608785912,5.0
21.0,4.1,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,31,9.545652195265236,5.0
25.0,4.5,Sandstorms,High,2,Drinks,scooter,0.0,No,Metropolitian,10,3.96610187333937,15.0
37.0,5.0,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,29,4.365755972236575,5.0
22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,5.417797001660055,15.0
29.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,15,4.365539966508594,5.0
37.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,8.432258936377673,15.0
28.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,6.518184594821492,10.0
33.0,4.1,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,37,8.730880379525885,15.0
25.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,26,1.0606947563705966,15.0
27.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,15,1.0835137385223217,10.0
20.0,4.7,Stormy,High,1,Drinks,scooter,0.0,No,Metropolitian,19,1.08314726784646,10.0
33.0,4.7,Windy,High,2,Buffet,scooter,1.0,No,Urban,30,1.051314861087188,5.0
24.0,5.0,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,12.882236762191724,10.0
34.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,26,5.184263797861594,15.0
32.0,3.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,32,11.66576546145638,10.0
22.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,7.603264846666983,15.0
37.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,4.957578641476943,15.0
20.0,4.9,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,17,1.05418797438543,10.0
34.0,4.6,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,29,2.0436920743289497,15.0
34.0,4.4,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,32,6.325076279263667,10.0
34.0,3.9,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,8.916672415471208,10.0
25.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,3.152570619981871,15.0
27.0,4.6,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,10.007540311428052,10.0
30.0,4.7,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,22,13.34734044312164,10.0
39.0,4.8,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,28,5.304306730394271,15.0
24.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,18,7.143864065966636,15.0
26.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,19,8.484070416558518,5.0
39.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,20,5.354895595512405,10.0
23.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,9.329927091787372,10.0
30.0,4.8,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,6.219488058913733,15.0
36.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.182541345822914,15.0
32.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49,5.4185730925965405,15.0
39.0,4.2,Windy,High,0,Drinks,motorcycle,0.0,No,Urban,39,1.0368714474882568,10.0
38.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,3.27415520053932,15.0
24.0,4.8,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,28,14.119106203379046,5.0
29.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,35,8.92540070134852,10.0
20.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,Yes,Metropolitian,44,13.47331508901078,5.0
21.0,4.8,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,12,2.121624549403924,5.0
20.0,4.7,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,4.333937152768452,15.0
35.0,4.7,Stormy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,44,4.082864784787139,10.0
39.0,4.7,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,29,13.278519322897498,5.0
39.0,4.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,7.929534825877641,5.0
22.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,14,8.16563523409124,15.0
37.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,13.32973175046904,15.0
29.0,4.5,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,5.183622018805411,15.0
23.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,5.183066646485179,5.0
29.0,4.8,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,26,8.920242360945082,5.0
27.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,2.973941086881169,15.0
32.0,3.7,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,33,12.003613084017998,5.0
35.0,4.6,Fog,Jam,2,Snack,electric_scooter,0.0,No,Urban,38,8.895591963759975,15.0
35.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,9.18333830870329,10.0
31.0,5.0,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,28,3.080534157102864,15.0
39.0,4.0,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,41,8.669237684605502,15.0
32.0,4.8,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,25,1.0368714474882568,5.0
38.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,5.55974580297909,15.0
26.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,25,5.304249769667658,5.0
24.0,4.5,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,28,11.31135631615954,15.0
30.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,1.1119492622115985,5.0
31.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,3.2742106921463354,15.0
25.0,4.8,Stormy,High,1,Drinks,scooter,0.0,No,Metropolitian,17,4.100859417941559,5.0
32.0,4.4,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,31,13.262455386420276,10.0
26.0,5.0,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,40,13.785099425315176,15.0
38.0,4.1,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,38,9.485466693463202,10.0
29.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,10.007540311428052,10.0
39.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,22,3.1368382082843937,-1485.0
21.0,4.7,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,25,4.147640724469348,15.0
31.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,6.151119230024343,15.0
28.0,4.2,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,38,11.498793647604767,5.0
33.0,4.9,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,23,1.086358620111661,10.0
22.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,22,14.077483331153314,15.0
22.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,8.931682086756462,10.0
26.0,4.7,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,25,3.0758977424169256,15.0
39.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,6.323502606335699,15.0
31.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,1.0286657620761537,10.0
36.0,4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,3.816210645067248,5.0
37.0,4.7,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,31,1.0606906094447408,10.0
38.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,6.323502606335699,15.0
37.0,4.9,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,6.325291326070763,10.0
31.0,4.8,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,24,1.0253275430620223,10.0
27.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Urban,16,11.593529224967066,15.0
25.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,18,3.258666114389267,5.0
34.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,2.1728936442718334,15.0
32.0,5.0,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,3.0757572787885548,10.0
36.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,9.329921721603984,5.0
22.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,6.569007330928919,10.0
26.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,5.1425824681488645,5.0
36.0,4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,25,1.083836322472579,5.0
20.0,5.0,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,4.146690628446599,5.0
21.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,18,2.167055809278378,15.0
28.0,4.5,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,44,2.0539012337587086,5.0
39.0,4.8,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,34,5.416052139708191,5.0
22.0,4.9,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,6.12162590283265,10.0
21.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,12.853822651665189,10.0
22.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,8.92072458126151,15.0
30.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,6.517277609538903,10.0
29.0,4.7,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,28,2.183008614646149,10.0
28.0,4.7,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,24,3.153934485406692,5.0
34.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,40,13.841842488306694,10.0
32.0,4.0,Sandstorms,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,32,4.1466015063633375,5.0
31.0,4.8,Fog,Medium,1,Snack,scooter,2.0,No,Urban,38,10.901322897350612,10.0
38.0,4.8,Fog,Low,2,Buffet,motorcycle,0.0,No,Urban,18,4.945553067617953,10.0
20.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,11.274372094921691,15.0
24.0,4.7,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,19,2.1083995038694416,5.0
29.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,6.364970652236749,5.0
21.0,4.5,Sunny,High,0,Snack,motorcycle,2.0,Yes,Metropolitian,52,4.101106297687123,15.0
31.0,3.9,Stormy,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,39,14.455331161691964,5.0
31.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,13.872529229147638,15.0
39.0,4.4,Fog,Low,1,Drinks,scooter,2.0,No,Metropolitian,36,7.583506788325502,10.0
30.0,4.2,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,4.345088190830892,10.0
21.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,25,11.561641796453074,10.0
30.0,4.5,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,3.076084797939766,10.0
32.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,28,4.36572735595738,5.0
28.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,13.787226320839856,5.0
24.0,4.7,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,34,7.379290458867731,10.0
32.0,5.0,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,20,8.20257422556437,5.0
28.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,13,6.324555097493961,10.0
31.0,5.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46,8.66853266014871,5.0
27.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,6.151119230024343,15.0
27.0,4.8,Fog,High,1,Meal,motorcycle,1.0,No,Urban,26,4.146593756015459,10.0
30.0,4.6,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,5.1834495601902,10.0
20.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,7.603264381437093,15.0
23.0,4.3,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,43,13.657009578346054,15.0
28.0,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,10.902366936172752,15.0
33.0,5.0,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,8.584478625868966,10.0
35.0,3.5,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,10.90237003306153,5.0
37.0,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,4.975867566897283,15.0
26.0,4.6,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,17,13.276699643292169,10.0
38.0,4.9,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,6.364367766222553,15.0
36.0,4.5,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,40,8.900209382885738,15.0
22.0,4.6,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,5.268779624767456,5.0
38.0,4.6,Sunny,Low,2,Snack,scooter,1.0,No,Urban,25,8.665177453406972,15.0
23.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,24,8.430768056982263,5.0
20.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,16,1.051314861087188,15.0
25.0,4.5,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,12,2.2238984990192607,10.0
34.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,21,5.3570491466539,5.0
39.0,4.5,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,11.400694152291964,5.0
32.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,21,6.324361595570043,10.0
25.0,4.5,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,9.32910199120206,10.0
33.0,4.3,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12.397029606223017,15.0
35.0,5.0,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.150786052666942,5.0
22.0,4.5,Fog,Jam,1,Meal,scooter,0.0,No,Urban,24,6.517277609538903,5.0
30.0,5.0,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18,9.822050979608168,5.0
27.0,4.6,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,23,8.293549353194498,5.0
27.0,4.9,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,23,6.219614638398145,15.0
20.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,11.592667331358305,10.0
22.0,5.0,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,29,8.68927933277496,-1485.0
24.0,4.4,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,42,9.54452235003892,10.0
30.0,5.0,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,30,14.455331161691964,5.0
30.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,6.220039717466584,5.0
24.0,4.9,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,31,4.9569421312813615,10.0
35.0,5.0,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,22,6.500694644586887,15.0
35.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,1.051314861087188,5.0
33.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.580422337371543,-1485.0
38.0,4.3,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,36,11.592667331358305,10.0
24.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,13,8.919447835390681,15.0
25.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,24,5.947941336840485,15.0
37.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,15,2.100308250195618,15.0
37.0,4.5,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,3.151325688026917,10.0
25.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,22,11.4032905732228,10.0
36.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,17,1.0509203028523364,5.0
33.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,27,4.365754502952598,15.0
23.0,4.9,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,12,4.945553067617953,15.0
31.0,4.8,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,28,9.641753090796088,10.0
31.0,3.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,9.751659387276066,10.0
36.0,4.7,Cloudy,Jam,2,Snack,motorcycle,3.0,Yes,Metropolitian,47,9.747483409196011,10.0
21.0,4.4,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,32,14.08273863757,10.0
27.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,1.1119492622115985,15.0
33.0,4.1,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,4.365770679200875,10.0
36.0,4.7,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,4.114220717450104,5.0
21.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,13.643893544142063,5.0
35.0,4.5,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,17,4.3654481179143545,5.0
21.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,14,2.182844255789631,15.0
34.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,6.499203685697106,15.0
39.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.25633790345405,15.0
36.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,23,2.973016898822939,15.0
32.0,4.1,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,32,5.126932242983538,15.0
20.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,10.90752472668506,10.0
