,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
27810,30.0,4.3,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,38,9.8221482736134,5.0
27811,24.0,4.2,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,31,4.113965766246439,10.0
27812,31.0,4.9,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,6.517208358743466,15.0
27813,24.0,4.9,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,8.730770996684035,15.0
27814,21.0,4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,8.292967488683017,15.0
27815,38.0,4.7,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,19,4.975232410475172,15.0
27816,26.0,2.8,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,38,9.225675854919848,5.0
27817,34.0,4.8,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,32,4.2418643550875785,15.0
27818,28.0,4.7,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,11,1.0370152802720172,5.0
27819,34.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,35,13.25824539155612,5.0
27820,23.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Urban,15,6.502366823819762,15.0
27821,21.0,4.9,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,23,12.00439806717784,10.0
27822,28.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,20,1.0864064025735214,15.0
27823,33.0,4.9,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,11.226477338060198,10.0
27824,22.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,3.076600414634361,5.0
27825,35.0,4.4,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,8.48520043600397,15.0
27826,39.0,4.6,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,25,3.0857761475060355,10.0
27827,29.0,5.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,3.110056431001251,5.0
27828,31.0,4.1,Stormy,Medium,0,Drinks,motorcycle,3.0,Yes,Semi-Urban,49,7.581555491290946,5.0
27829,27.0,4.9,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,7.499059278055248,5.0
27830,25.0,4.8,Sunny,High,2,Snack,motorcycle,0.0,No,Urban,16,2.2238984990192607,5.0
27831,22.0,4.0,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,4.107049913080349,10.0
27832,37.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Urban,22,2.121624549403924,5.0
27833,25.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,20,9.452515674958796,5.0
27834,37.0,4.5,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Urban,16,7.584610638884674,10.0
27835,26.0,3.4,Sunny,Low,1,Meal,motorcycle,2.0,No,Urban,39,8.920198892036671,10.0
27836,25.0,5.0,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15,10.902426163581175,5.0
27837,37.0,4.9,Sunny,Low,1,Meal,scooter,0.0,No,Urban,16,5.303128456800259,15.0
27838,36.0,4.9,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,19,6.15083810497863,10.0
27839,26.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,7.581279493630204,10.0
27840,22.0,4.8,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,13,13.045172950364815,15.0
27841,31.0,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,18,10.90237003306153,5.0
27842,26.0,4.9,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,9.545242199614924,5.0
27843,24.0,4.9,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,10,8.029708833855878,15.0
27844,38.0,4.9,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,31,1.0204638224598497,5.0
27845,21.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,22,8.363383407731064,15.0
27846,36.0,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,1.0916422002911323,15.0
27847,22.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,2.1218743168850605,10.0
27848,39.0,4.2,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,39,13.647682803792742,5.0
27849,34.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,2.053763890841903,15.0
27850,37.0,5.0,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,19,2.2238984990192607,5.0
27851,37.0,4.6,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,1.0837188813793064,10.0
27852,20.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,1.0253892245062088,5.0
27853,26.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,11.947667825378232,5.0
27854,36.0,4.3,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,5.103405062700729,5.0
27855,21.0,4.7,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,5.25428455752723,10.0
27856,22.0,4.7,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,17,5.25428455752723,15.0
27857,22.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,1.028671893225531,10.0
27858,38.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,20,6.426659797194341,10.0
27859,34.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,5.431618080826121,10.0
27860,22.0,4.5,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,16,4.107469893060099,10.0
27861,26.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,45,7.145200333603718,5.0
27862,21.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,25,11.545716180305794,15.0
27863,28.0,4.8,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,6.12275376463841,10.0
27864,23.0,4.5,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,5.414689370123655,5.0
27865,28.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,1.9828546609540456,5.0
27866,23.0,3.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,6.155708608051984,10.0
27867,27.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,5.55974580297909,10.0
27868,29.0,4.9,Fog,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,44,7.63955475735797,10.0
27869,31.0,4.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,20,11.222926965682742,10.0
27870,29.0,2.9,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,7.604020758293743,5.0
27871,28.0,2.6,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,11.5909279375016,5.0
27872,35.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,3.285227535746377,5.0
27873,21.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,13.872988424995013,5.0
27874,38.0,4.7,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,24,7.639082060642151,5.0
27875,33.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,49,7.91182038113648,5.0
27876,23.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,11,1.054167470072583,10.0
27877,20.0,4.7,Windy,Medium,2,Snack,electric_scooter,1.0,No,Urban,19,11.553588325140687,15.0
27878,34.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,7.78364341285968,15.0
27879,31.0,3.7,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,32,11.919483516658127,15.0
27880,38.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,3.956594021872768,10.0
27881,38.0,5.0,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,1.1119492622115985,10.0
27882,38.0,5.0,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,40,8.665279922443533,5.0
27883,38.0,3.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,13.366068176524104,10.0
27884,37.0,4.8,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,20,2.1082816939581663,15.0
27885,26.0,4.7,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,13.647682803792742,15.0
27886,23.0,4.7,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,34,1.0830695530053374,15.0
27887,38.0,4.1,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,39,5.270540384621918,15.0
27888,25.0,4.7,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,10,2.121897082179138,5.0
27889,34.0,4.6,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,5.417009133033089,10.0
27890,35.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,2.167055809278378,5.0
27891,37.0,4.6,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,48,1.054167470072583,10.0
27892,38.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,36,7.639881105891674,10.0
27893,33.0,4.8,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,30,11.91846113688746,5.0
27894,26.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,15,2.9747377085158764,5.0
27895,39.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,10.007540311428052,10.0
27896,33.0,4.5,Sunny,High,2,Drinks,electric_scooter,0.0,No,Urban,15,4.082632434758729,10.0
27897,30.0,4.1,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,35,7.145200333603718,5.0
27898,26.0,2.5,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,36,7.37767994869694,10.0
27899,29.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,19,2.057308822782329,5.0
27900,27.0,4.5,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,19,10.48938088317184,10.0
27901,33.0,4.9,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,34,6.219546673577501,5.0
27902,32.0,4.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,7.424839252714435,5.0
27903,39.0,4.4,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,2.1084014298351,5.0
27904,30.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,8.202766526711857,5.0
27905,30.0,4.8,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,24,9.452891147226309,5.0
27906,37.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,47,13.348549958610397,15.0
27907,34.0,4.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,25,3.110050619547962,10.0
27908,25.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,14.455331161691964,-1490.0
27909,29.0,4.9,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,1.0269791257878067,15.0
27910,23.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,10,6.517594124288391,10.0
27911,25.0,4.9,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,7.199169514877372,15.0
27912,36.0,4.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,11.275670525024877,10.0
27913,32.0,4.9,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,6.425436849110691,15.0
27914,25.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,1.0258140009870769,5.0
27915,26.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,13,1.0268759167421004,15.0
27916,34.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,8.40609357324041,-1485.0
27917,27.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,23,8.160466548206868,15.0
27918,22.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,8.2941593989392,5.0
27919,36.0,4.1,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,36,9.328945081343942,10.0
27920,37.0,5.0,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,10.007540311428052,5.0
27921,29.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,2.0507603831379524,5.0
27922,36.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,19,1.0914946120561169,10.0
27923,39.0,4.6,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,0.9952305265690752,15.0
27924,34.0,4.3,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,35,11.311148922709911,15.0
27925,30.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,5.948830759990583,15.0
27926,20.0,4.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,3.182541345822914,10.0
27927,34.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,3.274372623897796,15.0
27928,38.0,4.8,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,9.484418097753696,15.0
27929,38.0,4.8,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,9.8221482736134,15.0
27930,21.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,7.377904300347684,15.0
27931,30.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,5.947941336840485,10.0
27932,25.0,5.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,6.937964422525652,5.0
27933,25.0,4.9,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,21,9.75005123332024,5.0
27934,32.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,6.715543388819821,5.0
27935,32.0,4.3,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,37,13.785013998368465,15.0
27936,38.0,3.7,Fog,Low,1,Buffet,motorcycle,2.0,No,Metropolitian,37,11.912677823964213,10.0
27937,20.0,3.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,52,5.457120573157006,15.0
27938,31.0,4.3,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,7.639151634451308,10.0
27939,20.0,4.5,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,15,1.0255670102746723,5.0
27940,26.0,4.9,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,28,11.561628697534704,15.0
27941,34.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,6.17088847822373,5.0
27942,38.0,4.4,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,5.431650596896317,15.0
27943,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,4.956448362901369,5.0
27944,24.0,4.7,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Urban,10,2.1215727189610245,15.0
27945,30.0,5.0,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,4.344740236585485,10.0
27946,37.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,21,9.5457651686052,15.0
27947,36.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,6.3098183044591964,5.0
27948,26.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,1.0914177518350978,5.0
27949,38.0,5.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.7700841172916775,5.0
27950,21.0,4.6,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,7.701394535255321,15.0
27951,36.0,4.7,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,4.956841845881159,5.0
27952,27.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,24,6.671694684131345,10.0
27953,37.0,4.1,Sandstorms,High,2,Meal,scooter,0.0,No,Metropolitian,32,4.335084948864717,10.0
27954,25.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24,9.184553237096711,10.0
27955,23.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,45,13.700639061299166,5.0
27956,35.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,19,3.162560487960644,5.0
27957,38.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,39,9.637871838280374,10.0
27958,28.0,4.8,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,18,4.79765480133088,15.0
27959,32.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,1.025585124908077,10.0
27960,32.0,4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,27,2.041870546535988,5.0
27961,26.0,4.8,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,7.378566136446633,10.0
27962,26.0,4.9,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,8.688815322502654,10.0
27963,31.0,4.5,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,8.689512340867191,5.0
27964,22.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,2.9675776259605704,5.0
27965,38.0,5.0,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,27,2.877591282337049,5.0
27966,22.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,1.0724933389065612,5.0
27967,31.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,24,14.11796858451182,5.0
27968,30.0,4.6,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,22,3.27415520053932,15.0
27969,38.0,4.8,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,9.85328270914114,15.0
27970,25.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,12,8.663163547108386,15.0
27971,34.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,28,9.196221435183224,10.0
27972,30.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,4.956128766764426,10.0
27973,22.0,4.8,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,14.048286880355318,15.0
27974,30.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,1.054333643680924,15.0
27975,34.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,32,1.0837188813793064,5.0
27976,26.0,4.8,Sunny,High,1,Snack,scooter,0.0,No,Urban,13,4.334506528171443,10.0
27977,26.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,1.083508483459294,10.0
27978,29.0,4.5,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,2.0997971794346157,5.0
27979,21.0,5.0,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,20,4.202350068295892,5.0
27980,20.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,18,4.216115419947872,15.0
27981,35.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,3.1515367770090217,5.0
27982,35.0,4.9,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,30,14.455331161691964,15.0
27983,25.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,21,13.644103965077491,15.0
27984,23.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,2.1083995038694416,10.0
27985,27.0,4.6,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,29,8.689793565155245,5.0
27986,21.0,5.0,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,1.0864128953942338,10.0
27987,26.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,22,4.332325602261404,15.0
27988,36.0,5.0,Windy,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,48,4.146606280078976,5.0
27989,26.0,4.0,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,43,7.959375580379818,10.0
27990,20.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,10.90752472668506,10.0
27991,30.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,2.190333606941191,5.0
27992,32.0,4.8,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,36,3.2504103362366386,5.0
27993,36.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,7.603828762987095,10.0
27994,27.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,7.177452989410838,10.0
27995,21.0,4.9,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,16,14.120847033634265,15.0
27996,37.0,4.8,Windy,High,2,Buffet,motorcycle,1.0,No,Urban,31,4.20679769392734,15.0
27997,25.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,21,4.956128766764426,5.0
27998,21.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,7.1760426203641225,15.0
27999,24.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,11.66560091670838,10.0
28000,31.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,2.0507603831379524,5.0
28001,39.0,3.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,36,14.086481709103406,15.0
28002,26.0,4.1,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,37,4.3447394058863535,10.0
28003,34.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,8.897602462880814,10.0
28004,24.0,4.9,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,4.215166522789709,10.0
28005,38.0,4.7,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,42,12.043460067992282,15.0
28006,37.0,4.4,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,33,6.300351483294769,15.0
28007,36.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,11,1.0369581190530266,5.0
28008,27.0,5.0,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,11.403064624104012,5.0
28009,33.0,4.5,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,10.007540311428052,10.0
28010,36.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,11.402471655874894,15.0
28011,30.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,25,3.162886215698957,5.0
28012,21.0,4.9,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,11.4014627458626,10.0
28013,35.0,4.6,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32,3.076104799572379,15.0
28014,33.0,4.7,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,14.1187268111024,5.0
28015,20.0,4.9,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,22,6.935806503016288,10.0
28016,29.0,4.7,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,8.169741397535322,10.0
28017,24.0,4.8,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,28,4.216555860097678,15.0
28018,31.0,3.6,Sandstorms,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,42,7.78364341285968,15.0
28019,39.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,4.975754406587559,5.0
28020,32.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,4.333937152768452,5.0
28021,31.0,4.8,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,25,4.147551261525581,5.0
28022,22.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,8.801626536974599,10.0
28023,37.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,48,7.5802566770539,15.0
28024,21.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,14.186470941988734,15.0
28025,27.0,4.1,Cloudy,Jam,2,Drinks,scooter,0.0,Yes,Metropolitian,44,8.160466548206868,5.0
28026,35.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,15,1.9083046876603529,10.0
28027,38.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,48,11.545716180305794,10.0
28028,33.0,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,4.146924464257459,15.0
28029,33.0,4.5,Sandstorms,High,2,Snack,motorcycle,1.0,No,Urban,30,4.082620913972215,10.0
28030,31.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,24,3.1620021430458136,15.0
28031,35.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,11.912677823964213,10.0
28032,31.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,43,7.78364341285968,5.0
28033,36.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,34,8.582582408581557,15.0
28034,24.0,4.6,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,38,12.23143629545048,15.0
28035,26.0,5.0,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,2.073807015233553,5.0
28036,24.0,4.5,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,7.176242506839462,15.0
28037,30.0,4.0,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,6.27313971266791,5.0
28038,34.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.547984007969684,15.0
28039,30.0,4.6,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,6.5482190378779785,15.0
28040,29.0,5.0,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,3.1504629626906286,10.0
28041,36.0,4.7,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,37,13.045381516174286,5.0
28042,31.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,14.084002585974911,15.0
28043,28.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,18,5.55974580297909,15.0
28044,22.0,5.0,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,28,3.837082039204832,5.0
28045,37.0,5.0,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,13,1.0831716847055857,5.0
28046,24.0,4.7,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,27,2.041592981899821,15.0
28047,29.0,4.6,Windy,Low,2,Snack,electric_scooter,0.0,No,Urban,11,1.02531612048299,5.0
28048,36.0,4.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,24,11.591934790912736,5.0
